,initial_investment,subsequent_investment,total_net_assets,year_to_date_return,day50_moving_average,day200_moving_average,week52_high_low_change,week52_high_low_change_perc,week52_high,week52_high_change,week52_high_change_perc,week52_low,week52_low_change,week52_low_change_perc,fund_yield,morningstar_overall_rating,morningstar_risk_rating,last_dividend,last_cap_gain,annual_holdings_turnover,fund_annual_report_net_expense_ratio,category_annual_report_net_expense_ratio,fund_prospectus_net_expense_ratio,fund_prospectus_gross_expense_ratio,fund_max_12b1_fee,fund_max_front_end_sales_load,category_max_front_end_sales_load,fund_max_deferred_sales_load,category_max_deferred_sales_load,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,asset_cash,asset_stocks,asset_bonds,asset_others,asset_preferred,asset_convertible,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_book_ratio,category_price_book_ratio,fund_price_cashflow_ratio,category_price_cashflow_ratio,fund_price_earning_ratio,category_price_earning_ratio,fund_price_sales_ratio,category_price_sales_ratio,fund_median_market_cap,category_median_market_cap,fund_year3_earnings_growth,category_year3_earnings_growth,fund_bond_maturity,category_bond_maturity,fund_bond_duration,category_bond_duration,fund_bonds_us_government,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_b,fund_bonds_below_b,fund_bonds_others,top10_holdings_total_assets,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_last_bull_market,category_return_last_bull_market,fund_return_last_bear_market,category_return_last_bear_market,years_up,years_down,fund_return_2020,category_return_2020,fund_return_2019,category_return_2019,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,fund_return_2009,category_return_2009,fund_return_2008,category_return_2008,fund_return_2007,category_return_2007,fund_return_2006,category_return_2006,fund_return_2005,category_return_2005,fund_return_2004,category_return_2004,fund_return_2003,category_return_2003,fund_return_2002,category_return_2002,fund_return_2001,category_return_2001,fund_return_2000,category_return_2000,quarters_up,quarters_down,fund_return_2021_q3,fund_return_2021_q2,fund_return_2021_q1,fund_return_2020_q4,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,fund_return_2015_q3,fund_return_2015_q2,fund_return_2015_q1,fund_return_2014_q4,fund_return_2014_q3,fund_return_2014_q2,fund_return_2014_q1,fund_return_2013_q4,fund_return_2013_q3,fund_return_2013_q2,fund_return_2013_q1,fund_return_2012_q4,fund_return_2012_q3,fund_return_2012_q2,fund_return_2012_q1,fund_return_2011_q4,fund_return_2011_q3,fund_return_2011_q2,fund_return_2011_q1,fund_return_2010_q4,fund_return_2010_q3,fund_return_2010_q2,fund_return_2010_q1,fund_return_2009_q4,fund_return_2009_q3,fund_return_2009_q2,fund_return_2009_q1,fund_return_2008_q4,fund_return_2008_q3,fund_return_2008_q2,fund_return_2008_q1,fund_return_2007_q4,fund_return_2007_q3,fund_return_2007_q2,fund_return_2007_q1,fund_return_2006_q4,fund_return_2006_q3,fund_return_2006_q2,fund_return_2006_q1,fund_return_2005_q4,fund_return_2005_q3,fund_return_2005_q2,fund_return_2005_q1,fund_return_2004_q4,fund_return_2004_q3,fund_return_2004_q2,fund_return_2004_q1,fund_return_2003_q4,fund_return_2003_q3,fund_return_2003_q2,fund_return_2003_q1,fund_return_2002_q4,fund_return_2002_q3,fund_return_2002_q2,fund_return_2002_q1,fund_return_2001_q4,fund_return_2001_q3,fund_return_2001_q2,fund_return_2001_q1,fund_return_2000_q4,fund_return_2000_q3,fund_return_2000_q2,fund_return_2000_q1,fund_alpha_3years,fund_beta_3years,fund_mean_annual_return_3years,fund_r_squared_3years,fund_stdev_3years,fund_sharpe_ratio_3years,fund_treynor_ratio_3years,fund_alpha_5years,fund_beta_5years,fund_mean_annual_return_5years,fund_r_squared_5years,fund_stdev_5years,fund_sharpe_ratio_5years,fund_treynor_ratio_5years,fund_alpha_10years,fund_beta_10years,fund_mean_annual_return_10years,fund_r_squared_10years,fund_stdev_10years,fund_sharpe_ratio_10years,fund_treynor_ratio_10years,fund_return_category_rank_ytd,fund_return_category_rank_1month,fund_return_category_rank_3months,fund_return_category_rank_1year,fund_return_category_rank_3years,fund_return_category_rank_5years,load_adj_return_1year,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_peer_count,esg_score,peer_esg_min,peer_esg_avg,peer_esg_max,environment_score,peer_environment_min,peer_environment_avg,peer_environment_max,social_score,peer_social_min,peer_social_avg,peer_social_max,governance_score,peer_governance_min,peer_governance_avg,peer_governance_max
category_return_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5430901418504307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5133667263366403,0.5034610134689607,,,,,,,,,,,,,,,,,,,0.8455744729390539,1.0,,,,,,0.5158932543692236,,,,,,,,,,,,,,,,,,,,,,,,,0.5283447243485241,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6597530169819902,0.5130251099027922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5399888674661251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2013,,,,0.6593730798173623,,,,0.598874315232188,,,,,,,,,,,,,,,,,,,0.6819829399745455,,,,,,,0.7241828048186224,-0.6935513033248447,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5709219397402914,,,,,,,,,,,,,,0.6588944411199841,0.6117132765746165,,,,0.5265536495730059,0.7980380032329965,0.7282555600393045,0.6124067106402179,0.7285977798293413,0.6763701146932437,0.788835548757799,0.8203664809313209,0.8393977311665227,0.8153004207723886,0.8390481303282555,-0.7146752557732114,-0.7239956868175051,,,,,0.7166264832181524,0.7727174223074293,,,0.561877374328676,0.5635779175648584,,,,,,,1.0,0.9413974080988418,0.5493821813251607,0.5423906536877985,,,0.5606020529659,0.5751194261485293,,,-0.6702155139717626,-0.6421795236258181,,,,,,,,,0.6386007856719443,0.563954723394296,-0.8355088229504696,-0.8690677967681318,,-0.5265177034037416,,,,,,0.5265357774910563,0.5745441693958159,0.7105856214297336,,0.6707568923413327,-0.6166327816887269,0.6787657785164483,,,0.766328831410842,-0.8720661564818637,0.7136218230385575,0.5203714284306805,,0.6300973752229758,0.505915544987272,,,0.558065920483092,0.6109023990108005,,,0.6185266351754044,-0.523622044497771,,,0.5048352296154661,,,,0.9233345561143235,0.7715216394997078,0.7998272775852416,0.9169071501878439,,,-0.5052503040831641,0.7293198764443083,0.7496223187774481,-0.7169214996724564,,0.5702426748736955,0.8117512570847539,0.5528198323977728,-0.72936573677962,0.5386221616178546,0.5059897938050417,0.5330342943499451,,,-0.6675024712320379,,,-0.7040410567998269,,,0.5662591835998878,,,,,,,,,,0.7008976093167298,-0.5955084099026827,0.5354842589357994,,0.6525429370482798,,0.732083942610303,,,-0.7600642981297656,-0.6937434687726852,,0.6777812304261274,-0.659517867482126,,-0.5354447516080088,,,,,,,0.7026028647637625,,0.6516289491204753,,,,,0.7922084517839802,,0.6324431522024332,0.5570326445534239,,,,0.8378560785655269,,0.590189196189755,,,,,,,,,0.7659853984878109,0.6416967759413748,0.7688357568618273,0.8144796734813426,,,,,,,,,,,,,,,,,,,
category_return_2013,,,,0.6764806154590048,,,,0.6466582377008993,,,,,,,,,,,,,,,,,,,0.6808974380431466,,,,,,,0.7551972666342429,-0.7254974910338832,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5683947192100054,,,,,,,,,,,,,,0.6760998735257485,0.6442640657011497,,,,0.5714874960572714,0.8011649996470924,0.7535712873341992,0.6025797918615342,0.7523021522501331,0.6722980820043541,0.8123592964278559,0.7917958852575556,0.8724866880158304,0.8115914585538212,0.8539773625161599,-0.713703462060489,-0.7352848859330224,,,,,0.7306995563096884,0.8100889374836507,,,0.5279573431446821,0.5500439883143426,,,,,,,0.9413974080988418,1.0,0.5019553727391656,0.5277459442005207,,,0.5572266220746861,0.6044865954160891,,,-0.6621163852248084,-0.6439727931045021,,,,,,,,,0.6234993787782143,0.5553460131648866,-0.8431836376560498,-0.8950910896302714,,-0.5444251865899876,,,,,,0.5512268598092899,0.5826074543695778,0.7112008948200903,,0.6603386562810311,-0.5742937854066066,0.6781251515366258,,,0.7393250883685585,-0.8647662581497702,0.6398994898642294,,,0.6102277031386744,,,,0.5641601887580986,0.5582509812183926,,,0.5912985518393953,-0.5148411104974153,,,,,,,0.8801751832130545,0.7338668121089087,0.7052532455042549,0.8645422138587278,,,-0.5135230355443315,0.7075605974787094,0.7649799313076092,-0.7172613177249179,,0.5650009327642198,0.8100742073165986,0.5505085722976292,-0.7227229347190659,0.5192812473737404,0.5176982740957622,0.5271111101439236,,,-0.6716166539662487,,,-0.6879046087950295,,,0.562031283982957,,,,,,,,,,0.6953250851737544,-0.5956195978410074,0.5429777909876817,,0.6650616847250069,,0.7237667578344958,,,-0.7739138258030545,-0.6883528814653981,,0.6679846976543661,-0.6539550666920598,,-0.531729182062904,,,,,,,0.6952207277211128,,0.6936065560579023,,,,,0.7790186698706552,,0.6740836071920862,0.5096215528572592,,,,0.8177287077875085,,0.6340028986572218,,,,,,,,,0.7668044978483567,0.6280710010182965,0.7506553298914672,0.791389781899626,,,,,,,,,,,,,,,,,,,
fund_return_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5552754828488526,,,,,,,0.5445591647100405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.580580760438152,,,,0.5315571287497073,,0.6251721940035202,,0.7195352394794914,0.66533892187166,-0.6243131360753092,-0.6193962069537157,,,,,0.6073370594849692,0.5603246124900406,,,0.6184130078809742,0.5952801676506576,,,,,,,0.5493821813251607,0.5019553727391656,1.0,0.8240845848714708,,,0.5133091186965071,,0.5478583315199439,0.520992071190067,-0.6880643260473258,-0.650978637571773,,,,0.55192057504875,,,0.580549877286729,0.5996296848952429,0.6088559767217633,0.6108349484896213,-0.5475279206102542,,,,,,,,-0.5378876904723983,,,0.5605161395549195,,,-0.568404803195785,0.5980303106150807,,,0.6071940460661525,-0.5795187369439231,,,,0.510154544500613,,0.5594712152725495,0.5394158308385196,,0.5828339092587402,,,,,,,,,,,0.5891888892802565,0.5114863022995296,,0.5170453542641611,0.5774752498548859,0.5968068477738201,,0.7869599213223533,0.5196504127590283,-0.6324285006202433,,,0.5064898795615921,0.681822624237456,-0.5731522379517225,,,0.6983395220224422,0.7051942402272857,,-0.6296681028781868,,,-0.5820890886788416,,,,,0.5891047095252998,,,,,,,,0.6825830832609083,,,,0.6024244142595511,,0.6517634212520523,,,-0.5708057984751267,,,,,,,,,,,,,0.5482462118674141,,,,,,,0.6090720909041513,,,,,,,0.6505050622472722,,,,,,,,,,,0.5838631333540132,0.5037135610550538,0.5844323386209626,0.6272371926219618,,,,,,,,,,,,,,,,,,,
category_return_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5857856719798283,,,,,,,0.6548103713426515,-0.582523646772725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5601415178712079,0.554766989851289,,,0.5009636793399719,0.589149542783854,0.5730841177683011,0.5749585231679832,0.6743413859142828,0.721952119528992,-0.6499973010253846,-0.6758868081057255,,,,,0.6268306614741134,0.6810566110533214,,-0.5585126486723001,0.6294866050442163,0.699582669017577,,,,,,,0.5423906536877985,0.5277459442005207,0.8240845848714708,1.0,,-0.5054214321407277,,0.5514237869548702,,0.6288397486570101,-0.6931841277424521,-0.760510265945893,,,0.5315076388228493,0.673054134323863,,,0.6203175260676824,0.7379661334219046,0.660549203913444,0.7423632944642176,-0.6008337160675329,-0.5297762558871663,,,,,,,,,,0.5554270088901911,,,-0.5300783070174185,0.6023961445398193,,,0.5923737663945331,-0.5501478230958137,,,,,,0.5647170852360526,0.535408115598603,,0.5193927132458339,,,,,,,,,,,0.5592114812883293,,,,0.515287484032115,,,0.6915834986737597,0.5040707458159229,-0.6511508340973976,,,,0.6851840903530256,-0.5782840647942865,,,0.6906201522636649,0.6912796884738449,,-0.6599352476810146,,,-0.5702745174140578,,,,,0.601148815162642,,,,,,,,0.7524012618928088,,,,0.6617524862994325,,0.6844012426236984,,,-0.6475767395812422,,,0.5284687646308437,-0.5285654300026044,,,,,,,,,0.5052220976391348,,0.5548768356601518,,,,,0.5759329602273369,,0.5496613806203171,,,,,0.5984401283484237,,0.5722831284319846,,,,,,,,,0.5794335930783165,,0.5507139050301669,0.5676500767256345,,,,,,,,,,,,,,,,,,,
fund_return_2011,,,,,,,,,,,,,,,,,,,-0.5447867914448777,,,,,,,,-0.5044883503711959,,,,,,,-0.5231841246101018,0.572429251103212,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5098714177536623,,,,,,,,,,,,,,,,,,,,,-0.5244636177882444,,,,,,,,,0.7347948539127412,0.6452075635281579,,,,,,,0.6109902148564433,0.7078615722088006,-0.5169071938202838,-0.6205776204739639,,,,,,,,,,,1.0,0.8604939136284853,,,-0.5016923000579981,-0.5808331524975716,0.5915066744092301,0.6579643574589886,,,,-0.6113578448014163,-0.5156949813562762,-0.6316595339371144,,-0.5003678426988607,-0.6175701206705873,-0.6741841454388907,,,,,,,,,0.5138389841695151,,,,,,0.5148812032531335,-0.5560270709364646,,,,,,,,,,,,,-0.5257609310219163,,,,0.6382214535092132,,,,0.5069879850678863,,,,-0.5317906667799737,,,,,0.7704303991680844,-0.509694193518069,,0.7121319783169305,0.6012116005638172,,,-0.55114701504029,,,,,-0.5989209790047102,,0.5076562576104359,0.5937489964261108,,,,,-0.5540693172302905,,-0.6318723883231236,,,-0.5460419806875778,,-0.6417035530191222,,,-0.5630985603986612,,,,-0.6489380650447213,-0.64099105515629,-0.5598851143741713,,,0.568010834482328,,,,,,,,,,,,,,,-0.5533895760878229,,,,,,,-0.5550254368927253,,,,,,,-0.6046537199631119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
category_return_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5704768429961309,,,,,,,-0.6341221006786044,0.6658693657384337,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5444592226698893,,,,,,,,,,,,,,,,,,,,,-0.5869631114542406,,,,,,,,,0.7734902417180196,0.8104504152690655,,,,,,,0.6750869280198126,0.8118419255540894,-0.6758137812116022,-0.7577508355420743,,,,,,0.5158932543692236,,,,-0.5054214321407277,0.8604939136284853,1.0,,,-0.5612618668174824,-0.6528647837684931,0.704342428851823,0.7591273701419574,,-0.6081387009942364,-0.6285476982522026,-0.7626178842803573,-0.6058980987619237,-0.7617653975360246,-0.5089314152716737,-0.6208362477495873,-0.7130133734102245,-0.7909811450413355,,,,,,0.6103899419000389,,,0.5247399832026121,,,-0.549703029670471,,-0.5084083193319301,0.5087179523313354,-0.6607121613700424,,,,0.5042565593882267,,,,-0.5335024226874759,-0.6275156146773316,,-0.6019873298230103,,-0.539812356984055,,,,0.6579618888581,,,,0.5300446705140747,,,,-0.5868035875096509,,,,-0.5481398822469965,0.7081713123570771,-0.5372039905037893,,0.7227827624346044,,,-0.5725323569852647,-0.7240165312723652,0.5415360285599458,,,-0.5146454440601617,-0.6726295471096748,,0.5678196992795518,0.6393404240562351,,0.5237411688310478,,,-0.6535931191627141,,-0.7746930494510743,,,-0.6502629484389815,-0.580232235481353,-0.7423640851656913,,,-0.6842052148450469,,,,-0.7805435010715777,-0.7125914784260139,-0.6563878472091186,,,0.6741749163610986,,,-0.5760472739898603,0.5590063273350777,,,,,,,,,,,-0.5652232507916083,,,,,,,-0.577104301574823,,,,,,,-0.6593813755791086,,,,,,,,,-0.5332324421787997,,,,,,,,,,,,,,,,,,,,,,
fund_return_2010,,,,0.5154221419475222,,,,0.5040171745658192,,,,,,,,,,,,,,,,,,,0.6056319139280405,,,,,,,0.6016634873096853,-0.5456925721503401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6196190468601256,-0.5183202835090138,,,,,,,,0.5150119576572033,0.5053937723719614,,,,,0.6656850420870942,0.7238392524912495,0.5500651397928096,0.5706404718761725,0.6317146452481751,0.621086824036557,0.5802734604814732,0.502917985045465,0.7196359228364337,0.7121112657189379,-0.6935295730871294,-0.7062868632038689,,,,,0.6680270497751395,0.6531494530739413,,-0.5323972949558794,,,0.5570679130435714,0.5619122259395706,,,,,0.5606020529659,0.5572266220746861,0.5133091186965071,,,,1.0,0.8724896002652901,0.618890548132289,0.5819972655433218,-0.6509746306164597,-0.6302802679882865,,,,,,,0.5389722401263352,0.525153231162778,0.7332085609828203,0.7369615241589262,,,,,,,,,,0.5262079871538874,,0.6916900577969634,,0.7551708563404927,-0.6699762194487598,0.572744808127664,,,0.7441079298157445,-0.6862093622108507,,,,0.538538095092282,,,,,0.5708239930726313,,,,-0.6172604801603335,,,,,,,0.5034930519858817,0.6231834468091777,,0.5523310009473089,,0.5434239466635616,,0.6425969346228297,0.6725703838189194,-0.6877508177465749,,0.6530997211166437,0.8121498549876836,0.6821090983630198,,0.7414976582448253,0.6440508721806978,0.7123767571150945,0.636919982053528,,-0.666289236882361,,,,,,,,0.6149660835186076,,,0.6608193261085605,,,,,0.6792157165485749,,,,0.6852508855577333,0.6205933915063924,0.6832046496915105,,,-0.6239275736166087,,,0.6925416076560112,-0.5731874938275315,,,,,,,,,0.6525339845433448,,0.60597208661953,,,,,0.6766122502134965,,0.598232462274825,,,,,0.6480659424396923,,0.5920645037055204,,,,,,,,,0.694569357851523,0.5671444422077374,0.6244658613103753,0.5844864297319832,,,,,,,,,,,,-0.5048397208589969,,,,-0.5261707685915202,,,
category_return_2010,,,,0.5428484835964149,,,,0.6876528616674799,,,,,,,,,,,,,,,,,,,0.6322871983219689,,,,,,,0.6824909579182312,-0.6488489156997171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6093432260709472,,,,,,,,,0.5425448558557183,0.5816345771493665,,,,0.513452254428461,0.7081799771091348,0.8166978028494775,0.5080605303858647,0.6203257779896424,0.5983856687431292,0.6842596150240932,0.5499626375473894,0.5635736684104795,0.7056599877568062,0.7671793080712271,-0.7241777345513135,-0.7482839087772974,,,,,0.684350256494233,0.732258178204237,,-0.6110634435819595,,,0.556820258153316,0.6487364462800345,,,,,0.5751194261485293,0.6044865954160891,,0.5514237869548702,,,0.8724896002652901,1.0,0.5463866551429918,0.6582234527637957,-0.649528216176781,-0.7001378573469514,,,,,,,0.5411012465466987,0.6175441712418979,0.7595056228025926,0.8145656655003626,,-0.514862500061657,,,,,,,,0.6011247746738756,,0.7457051209305728,,0.7588773399988594,-0.6529582827973329,0.5739132252295751,,,0.7353341445540786,-0.7088320315478478,,,,0.5127985337780061,,,,,0.5409291966574277,,,,-0.6299948783155415,,,,-0.5158157812252395,,,,0.6055714585431045,,0.5603042976612991,,,,0.5916441876387772,0.6649324411412091,-0.6864990148203283,,,0.7997819136794149,0.6183486647650883,,0.5399030781987546,0.6207953281992531,0.6727689453845422,0.6056826996828593,,-0.6889878544156021,,,,,,,,0.6185360402770566,,,0.6889701976571266,,,,,0.7088326885021098,,,,0.7277143712256438,0.6482185720772949,0.7152494919460355,,,-0.669263771692918,,,0.7190414150912109,-0.5905858143774189,0.5363638603882068,,,,,,,,0.6427927950651585,,0.797968803355552,,,,,0.673476283281686,,0.7948714191155124,,,,,0.6404574745376339,,0.7905172159018915,,,,,,,,,0.740925193950531,0.5324962044096403,0.6069064291473312,0.5602360364613664,,,,,,,,,,,,-0.6084374080842041,,,,-0.6238055901999345,,-0.5832071427355624,
fund_return_2009,,,,,,,,,,,,,,,,,,,0.8653343586569634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6530647101134787,0.6387519899655479,0.5860592804894958,,,,,,,,,,,0.5054404797412984,,,0.5345079422734893,,,,0.5266997123494125,0.5141096117191843,-0.631154191085449,-0.6052401345662612,,,,,0.5482797266925045,,,,0.6268583875914384,0.5841757655922134,,,,,,,,,0.5478583315199439,,-0.5016923000579981,-0.5612618668174824,0.618890548132289,0.5463866551429918,1.0,0.8116268334164796,-0.7383930832087,-0.654225284201803,,,,,,0.5646969878574222,,,0.7337028399197686,0.6814108591375635,,,,,,,,,-0.5834978562420622,,,0.5467543399834711,0.5220249245179323,0.6353036659879687,-0.5371365994480037,0.6166079016834277,,,0.5948801770571327,-0.5110084444783861,,,,,0.5880751782484639,,0.6129618336418953,,0.6624710446773137,,,,-0.6371409900080985,,,,,,,,0.5399045545182071,,,,0.5386031526448708,-0.584288737960723,0.648483834827197,,-0.6268575745314305,,,0.5343071979323011,0.7049289482708474,,,0.6742216374302011,0.7163883764407727,0.8289956708806916,,-0.6813753234608727,-0.6279462631721502,,-0.5510216490655264,,,0.5724242197083906,,0.6650720993642141,,,0.5371479632679119,,0.5844920884088783,,,0.6324077892166324,,,,0.633293632637064,0.6259470243219941,0.639366216108759,,0.5477266328901031,-0.5532371241524994,,,0.6946773180971832,-0.5815837439204437,,,,,,,,,0.5569740012330675,,,,,,,0.6010761228637002,,,,,,,,,,,,,,,,,,0.5510716268378106,,0.5662298580698513,,,,,,,,,,,,,,,,,,,,
category_return_2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5127552311241486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6120712584330252,0.6506284653804575,0.5538906488287021,,,,,,,,,,,0.5618975412536236,,,,0.5311122951291499,,,,0.5029197546484047,-0.6305958642086319,-0.6461109663933822,,,,,0.5059872951207739,0.5243359066523225,,-0.5974484242361694,0.6196870586085145,0.6794582534303388,,,,,,,,,0.520992071190067,0.6288397486570101,-0.5808331524975716,-0.6528647837684931,0.5819972655433218,0.6582234527637957,0.8116268334164796,1.0,-0.7265062912895464,-0.7786098506822521,,0.5720303458125451,0.5319852676343866,0.6503004759565497,0.5793579398874052,0.7381339561422252,0.5000368067713892,0.5972669714768791,0.7460924446874065,0.8222790965780145,,,,,,-0.6021635016643719,,,,0.5015746622379083,,0.5377157482791147,,0.6067278093870352,-0.508341604199202,0.5795550031628499,,,0.5395980138284073,,,,,,0.5641521831803429,,0.6058861245732876,,0.5855061138322244,,,,-0.6361208671776454,,,,,,,,,,,,0.5074563787945731,-0.5236136729741798,0.5734383603572257,,-0.6108500209061513,,,0.526047316386402,0.698083356427238,,,0.6139459223754299,0.6143407840767595,0.7097300441974603,,-0.662415652391935,-0.6064239972432692,,-0.540775332942322,,,0.57211472327679,,0.7053005751561755,,,0.5988068579618389,,0.6601301249432525,,,0.677716790960914,,,,0.6872814567115476,0.6637846085117778,0.6445019247313922,,,-0.5881799636742051,,,0.681911409922601,-0.6054624841474096,,,-0.5011991579939226,,,,,,,,0.5938522262676899,,,,,0.5261067037422434,,0.5976661394417021,,,,,,,0.6398818462151425,,,,,,,,,0.5300937812881108,,,,,,,,,,,,,,,,,,,,,,
fund_return_2008,,,,-0.6341748518988378,,,,-0.5921354935764164,,,,,,,,,,,,,,,,,,-0.5444330345481322,-0.798897423492966,,,,,,,-0.7850551103402637,0.7493041996596522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6340872371775713,-0.6153671699186912,,,,-0.5731895470403009,-0.7504803855628981,-0.720641764253372,-0.5639604671296775,-0.6166625319516722,-0.6470774943909565,-0.7179485437603658,-0.61232902582223,-0.5849160234308632,-0.7712542283924964,-0.7833610547542358,0.8695830365304498,0.8723094517986321,,,,,-0.7522375545633269,-0.7775456261952914,0.5758245603076785,0.6784580144327846,-0.74157591574576,-0.7652690994864225,,,,,,,-0.6702155139717626,-0.6621163852248084,-0.6880643260473258,-0.6931841277424521,0.5915066744092301,0.704342428851823,-0.6509746306164597,-0.649528216176781,-0.7383930832087,-0.7265062912895464,1.0,0.9211918172691141,,,-0.6114446036514705,-0.6369043917160926,-0.5263701163899106,-0.5869382989168971,-0.6262938398042838,-0.6499800554563218,-0.8198001478038254,-0.8175935518820575,0.70165316307607,0.6930649722562021,,0.5926676859240267,,,,,,-0.6631081027806017,,-0.7160128800668994,-0.6007410282614846,-0.7437466211364113,0.757628428227661,-0.772707299434858,,,-0.7974885221553744,0.7868725553270884,,,,-0.717861323284259,-0.6688777605281021,,-0.6287919904025145,,-0.6664031436733135,,,-0.5427737991691087,0.7378357623728705,,,,,,,-0.6967944920150557,-0.7093219040234277,,-0.5976238126796699,,-0.6482606618156376,0.7183141714556792,-0.8356253668497281,-0.6158372356793239,0.8697214200959769,,-0.6030456423776424,-0.7811924657570339,-0.8391088255631532,0.8242629424514462,,-0.6805609348396161,-0.8039215818798444,-0.8333277533385626,,0.9310367818457911,0.6948168625004612,,0.8287053017647499,,,-0.6737129645437869,,-0.7941314713484416,,,-0.6645706780325773,,-0.6663806537959651,,,-0.8367571202367343,,,,-0.8637857024168955,-0.638892942263377,-0.8171496156380051,,-0.5516489724781622,0.8167229627596303,0.618101440347477,,-0.6995998677278867,0.7041741760336052,,0.5203482316390285,,,,,,,-0.6860188223552521,,-0.6949404973443606,,,,,-0.7540536207941989,,-0.6871781553462519,-0.5456122480308299,,,,-0.6788160389150414,,-0.7050691482020468,,,,,,,,,-0.7742617907812979,-0.601722201266515,-0.7055056590050983,-0.6118011401745417,,,,,,,,,,,,,,,,,,,
